HID,SQ1,SQ2,SQ3,DQ3,DQ4,Q1,BA01_1,BA01,BA02,BA03,BA04,BA05,WT
1180012,7,1,2,1,3,2,7,6,1,1,1,3,1.0226204910876
1180013,7,1,3,2,2,2,7,6,1,2,2,2,.343317097016506
1180015,7,1,3,2,2,2,7,6,1,2,2,2,.343317097016506
1180016,7,1,3,1,2,2,7,6,1,1,1,2,.625185302728278
1180017,7,1,3,2,2,2,7,6,1,2,2,2,.343317097016506
1180018,7,1,2,1,2,2,7,6,1,1,1,2,1.0226204910876
1181001,7,1,2,1,1,2,7,6,1,1,1,1,1.19456552941206
1181003,7,1,3,2,4,2,7,6,1,2,2,4,.401042980585654
1181004,7,1,2,1,2,2,7,6,1,1,1,2,1.19456552941206
1181005,7,1,2,1,3,2,7,6,1,1,1,3,1.19456552941206
1181006,7,1,2,2,3,1,7,6,1,2,2,3,.655989141081875
1181008,7,1,2,2,4,2,7,6,1,2,2,4,.655989141081875
1181009,7,1,2,3,5,2,7,6,1,3,3,5,1.18047746559849
1181011,7,1,2,3,4,2,7,6,1,2,3,4,.655989141081875
1181012,7,1,3,1,1,2,7,6,1,1,1,1,.730304955399405
1181013,7,1,2,2,2,2,7,6,1,2,2,2,.655989141081875
1182002,7,1,3,3,4,2,7,6,1,4,3,4,.494319532011889
1182004,7,1,3,2,3,1,7,6,1,2,2,3,.218750716683084
1182006,7,1,3,2,3,2,7,6,1,2,2,3,.218750716683084
1182009,7,1,3,2,3,2,7,6,1,2,2,3,.218750716683084
1182010,7,1,3,2,5,2,7,6,1,2,2,5,.218750716683084
1182011,7,1,3,2,3,2,7,6,1,2,2,3,.218750716683084
1182012,7,1,3,3,6,1,7,6,1,4,3,6,.494319532011889
1182013,7,1,2,3,4,2,7,6,1,3,3,4,.643896799417359
1182014,7,1,3,2,4,2,7,6,1,2,2,4,.218750716683084
1182015,7,1,3,2,2,2,7,6,1,2,2,2,.218750716683084
1183002,7,1,3,1,2,2,7,6,1,1,1,2,.816060461525849
1183005,7,1,3,1,4,2,7,6,1,1,1,4,.816060461525849
1183009,7,1,3,3,3,2,7,6,1,2,3,3,.448135148760485
1183010,7,1,3,1,2,2,7,6,1,1,1,2,.816060461525849
1183013,7,1,3,2,3,2,7,6,1,2,2,3,.448135148760485
1183014,7,1,3,1,2,2,7,6,1,1,1,2,.816060461525849
1183016,7,1,3,1,3,2,7,6,1,1,1,3,.816060461525849
1183017,7,1,3,1,4,2,7,6,1,1,1,4,.816060461525849
1183020,7,1,3,3,4,2,7,6,1,2,3,4,.448135148760485
1183022,7,1,3,3,4,2,7,6,1,3,3,4,.806436283048705
1184001,7,1,3,1,6,2,7,6,1,1,1,6,.810527848227368
1184004,7,1,5,2,4,2,7,6,1,2,2,4,.445096944362109
1184007,7,1,5,1,6,2,7,6,1,1,1,6,.810527848227368
1184009,7,1,3,3,9,2,7,6,1,3,3,7,.800968918417867
1184012,7,1,3,1,4,2,7,6,1,1,1,4,.810527848227368
1184014,7,1,3,2,6,2,7,6,1,2,2,6,.445096944362109
1184015,7,1,5,1,4,2,7,6,1,1,1,4,.810527848227368
1184018,7,1,5,1,5,2,7,6,1,1,1,5,.810527848227368
1184020,7,1,5,2,4,2,7,6,1,2,2,4,.445096944362109
1184023,7,1,5,1,3,2,7,6,1,1,1,3,.810527848227368
1185002,7,1,1,3,7,2,7,6,1,3,3,7,.508141943128563
1185005,7,1,1,3,8,2,7,6,1,4,3,7,.638090501251829
1185008,7,1,1,3,4,2,7,6,1,2,3,4,.28237353658554
1185012,7,1,1,2,5,2,7,6,1,2,2,5,.28237353658554
1185015,7,1,1,2,5,2,7,6,1,2,2,5,.28237353658554
1185019,7,1,1,3,6,2,7,6,1,2,3,6,.28237353658554
1185023,7,1,1,3,6,2,7,6,1,4,3,6,.638090501251829
1185025,7,1,1,3,7,2,7,6,1,4,3,7,.638090501251829
1185028,7,1,1,3,6,2,7,6,1,3,3,6,.508141943128563
1185033,7,1,1,3,6,2,7,6,1,4,3,6,.638090501251829
1186003,7,1,1,3,6,2,7,6,1,3,3,6,.641484155155206
1186006,7,1,1,3,7,2,7,6,1,3,3,7,.641484155155206
1186009,7,1,1,3,7,2,7,6,1,2,3,7,.356471556824297
1186012,7,1,1,3,7,2,7,6,1,2,3,7,.356471556824297
1186016,7,1,1,3,6,2,7,6,1,2,3,6,.356471556824297
1186019,7,1,1,3,5,2,7,6,1,2,3,5,.356471556824297
1186022,7,1,1,2,4,2,7,6,1,2,2,4,.356471556824297
1186025,7,1,1,3,6,2,7,6,1,2,3,6,.356471556824297
1186029,7,1,1,2,2,2,7,6,1,2,2,2,.356471556824297
1186033,7,1,1,3,7,2,7,6,1,4,3,7,.805532689523585
1187003,7,1,1,3,6,2,7,6,1,4,3,6,.619988643060289
1187006,7,1,1,3,6,2,7,6,1,3,3,6,.493726568855412
1187009,7,1,1,2,5,2,7,6,1,2,2,5,.274362939802971
1187012,7,1,1,3,6,2,7,6,1,4,3,6,.619988643060289
1187016,7,1,1,3,4,2,7,6,1,2,3,4,.274362939802971
1187019,7,1,1,3,5,2,7,6,1,2,3,5,.274362939802971
1187023,7,1,1,2,6,2,7,6,1,2,2,6,.274362939802971
1187026,7,1,1,3,4,2,7,6,1,2,3,4,.274362939802971
1187030,7,1,1,3,6,2,7,6,1,2,3,6,.274362939802971
1187033,7,1,1,3,5,2,7,6,1,3,3,5,.493726568855412
1188001,7,1,1,2,5,1,7,6,1,2,2,5,.392519242345855
1188005,7,1,1,1,2,2,7,6,1,1,1,2,.714783107177645
1188007,7,1,1,3,6,2,7,6,1,2,3,6,.392519242345855
1188010,7,1,1,3,6,2,7,6,1,4,3,6,.886991051385521
1188014,7,1,1,3,8,2,7,6,1,4,3,7,.886991051385521
1188018,7,1,1,3,5,2,7,6,1,2,3,5,.392519242345855
1188022,7,1,1,3,5,2,7,6,1,3,3,5,.706353339384386
1188025,7,1,1,3,6,2,7,6,1,3,3,6,.706353339384386
1188029,7,1,1,2,5,2,7,6,1,2,2,5,.392519242345855
1188033,7,1,1,4,5,2,7,6,1,4,4,5,.886991051385521
1189003,7,1,1,3,6,2,7,6,1,2,3,6,.222294060716276
1189007,7,1,1,3,6,2,7,6,1,3,3,6,.400026636079933
1189010,7,1,1,3,5,2,7,6,1,2,3,5,.222294060716276
1189013,7,1,1,4,6,2,7,6,1,3,4,6,.400026636079933
1189016,7,1,1,3,6,2,7,6,1,2,3,6,.222294060716276
1189019,7,1,1,3,6,2,7,6,1,4,3,6,.50232656481527
1189023,7,1,1,3,6,2,7,6,1,3,3,6,.400026636079933
1189027,7,1,1,3,4,2,7,6,1,2,3,4,.222294060716276
1189030,7,1,1,3,6,2,7,6,1,2,3,6,.222294060716276
1189033,7,1,1,3,6,2,7,6,1,3,3,6,.400026636079933
1190002,7,1,1,2,4,2,7,6,1,2,2,4,.418553681889204
1190004,7,1,1,2,4,1,7,6,1,2,2,4,.418553681889204
1190006,7,1,1,2,9,2,7,6,1,2,2,7,.418553681889204
1190007,7,1,1,3,5,2,7,6,1,4,3,5,.94582209050803
1190009,7,1,1,2,5,2,7,6,1,2,2,5,.418553681889204
1190011,7,1,1,3,9,2,7,6,1,3,3,7,.753203305772126
1190012,7,1,1,3,5,2,7,6,1,3,3,5,.753203305772126
1190014,7,1,1,2,8,2,7,6,1,2,2,7,.418553681889204
1190016,7,1,1,2,9,2,7,6,1,2,2,7,.418553681889204
1190017,7,1,1,2,6,2,7,6,1,2,2,6,.418553681889204
1191002,7,1,1,3,4,2,7,6,1,3,3,4,.648691842291782
1191003,7,1,1,4,3,2,7,6,1,3,4,3,.648691842291782
1191005,7,1,1,2,2,2,7,6,1,2,2,2,.360476855215583
1191007,7,1,1,2,2,2,7,6,1,2,2,2,.360476855215583
1191008,7,1,1,2,3,2,7,6,1,2,2,3,.360476855215583
1191009,7,1,1,2,3,2,7,6,1,2,2,3,.360476855215583
1191011,7,1,1,3,4,2,7,6,1,3,3,4,.648691842291782
1191013,7,1,1,2,2,2,7,6,1,2,2,2,.360476855215583
1191014,7,1,1,2,3,2,7,6,1,2,2,3,.360476855215583
1191016,7,1,1,1,4,2,7,6,1,1,1,4,.656433465775391
1192002,7,1,1,1,1,2,7,6,1,1,1,1,.926300557260829
1192005,7,1,1,1,1,2,7,6,1,1,1,1,.926300557260829
1192007,7,1,1,2,2,2,7,6,1,2,2,2,.5086728956931
1192011,7,1,1,2,2,2,7,6,1,2,2,2,.5086728956931
1192014,7,1,1,1,1,2,7,6,1,1,1,1,.926300557260829
1192018,7,1,1,3,1,2,7,6,1,3,3,1,.91537626634507
1192022,7,1,1,2,2,2,7,6,1,2,2,2,.5086728956931
1192025,7,1,1,2,3,2,7,6,1,3,2,3,.91537626634507
1192029,7,1,1,3,3,2,7,6,1,3,3,3,.91537626634507
1192032,7,1,1,3,2,2,7,6,1,2,3,2,.5086728956931
1193001,7,1,1,2,7,2,7,6,1,3,2,7,.576614970926028
1193003,7,1,1,3,4,2,7,6,1,3,3,4,.576614970926028
1193004,7,1,1,3,6,2,7,6,1,4,3,6,.72407432766165
1193006,7,1,1,3,5,2,7,6,1,3,3,5,.576614970926028
1193008,7,1,1,2,3,2,7,6,1,2,2,3,.32042387130274
1193009,7,1,1,3,6,2,7,6,1,3,3,6,.576614970926028
1193011,7,1,2,1,1,2,7,6,1,1,1,1,.80528812010118
1193012,7,1,2,3,1,2,7,6,1,2,3,1,.442219576257661
1193014,7,1,5,2,4,2,7,6,1,2,2,4,.270353647383871
1193015,7,1,2,1,1,2,7,6,1,1,1,1,.80528812010118
1194001,7,1,1,3,7,2,7,6,1,4,3,7,.633565036703944
1194003,7,1,1,3,5,2,7,6,1,4,3,5,.633565036703944
1194004,7,1,1,2,3,2,7,6,1,2,2,3,.280370887389897
1194006,7,1,1,2,2,2,7,6,1,2,2,2,.280370887389897
1194007,7,1,2,3,2,2,7,6,1,2,3,2,.386942129225455
1194009,7,1,2,2,1,2,7,6,1,2,2,1,.386942129225455
1194010,7,1,2,2,1,2,7,6,1,2,2,1,.386942129225455
1194012,7,1,2,1,3,2,7,6,1,1,1,3,.704627105088532
1194014,7,1,2,2,2,2,7,6,1,2,2,2,.386942129225455
1194015,7,1,2,1,4,2,7,6,1,1,1,4,.704627105088532
1195001,7,1,2,1,2,2,7,6,1,1,1,2,.503305075063237
1195003,7,1,2,1,2,2,7,6,1,1,1,2,.503305075063237
1195005,7,1,2,3,4,2,7,6,1,3,3,4,.497369365518133
1195006,7,1,2,3,3,2,7,6,1,2,3,3,.276387235161038
1195008,7,1,2,2,1,2,7,6,1,2,2,1,.276387235161038
1195010,7,1,2,1,1,2,7,6,1,1,1,1,.503305075063237
1195011,7,1,2,3,2,2,7,6,1,3,3,2,.497369365518133
1195013,7,1,2,2,1,2,7,6,1,2,2,1,.276387235161038
1195014,7,1,2,1,1,2,7,6,1,1,1,1,.503305075063237
1195016,7,1,2,2,3,2,7,6,1,2,2,3,.276387235161038
1196002,7,1,2,1,1,2,7,6,1,1,1,1,.986477947123945
1196004,7,1,3,2,2,2,7,6,1,2,2,2,.331183218045242
1196006,7,1,2,1,1,2,7,6,1,1,1,1,.986477947123945
1196008,7,1,3,1,2,2,7,6,1,1,1,2,.603089337034051
1196009,7,1,2,2,1,2,7,6,1,2,2,1,.541718980915635
1196011,7,1,1,2,1,2,7,6,1,2,2,1,.392519242345855
1196013,7,1,1,2,4,2,7,6,1,2,2,4,.392519242345855
1196014,7,1,2,2,2,2,7,6,1,2,2,2,.541718980915635
1196016,7,1,2,3,5,2,7,6,1,2,3,5,.541718980915635
1196017,7,1,3,3,4,2,7,6,1,3,3,4,.595976825534074
1197001,7,1,2,1,1,2,7,6,1,1,1,1,.95124659186952
1197003,7,1,2,2,2,2,7,6,1,2,2,2,.522371874454363
1197005,7,1,3,2,2,2,7,6,1,2,2,2,.319355245972198
1197007,7,1,2,2,2,2,7,6,1,2,2,2,.522371874454363
1197008,7,1,2,1,2,2,7,6,1,1,1,2,.95124659186952
1197010,7,1,2,2,1,2,7,6,1,2,2,1,.522371874454363
1197011,7,1,2,3,3,2,7,6,1,2,3,3,.522371874454363
1197013,7,1,1,2,2,2,7,6,1,2,2,2,.378500697976361
1197014,7,1,2,2,1,2,7,6,1,2,2,1,.522371874454363
1197016,7,1,1,3,5,2,7,6,1,4,3,5,.855312799550325
1198002,7,1,2,2,1,2,7,6,1,2,2,1,.527899619157584
1198003,7,1,3,1,2,2,7,6,1,1,1,2,.587704404966856
1198005,7,1,2,1,1,2,7,6,1,1,1,1,.961312693370784
1198006,7,1,2,1,3,2,7,6,1,1,1,3,.961312693370784
1198008,7,1,2,1,3,2,7,6,1,1,1,3,.961312693370784
1198010,7,1,2,3,6,2,7,6,1,3,3,6,.949975488139636
1198012,7,1,2,1,1,2,7,6,1,1,1,1,.961312693370784
1198013,7,1,1,3,4,2,7,6,1,3,3,4,.688334121542947
1198015,7,1,5,2,2,2,7,6,1,2,2,2,.322734666564497
1198016,7,1,2,3,5,2,7,6,1,4,3,5,1.19291537256669
1199002,7,1,2,2,3,2,7,6,1,2,2,3,.519608002102753
1199004,7,1,2,3,3,2,7,6,1,4,3,3,1.1741784818981
1199005,7,1,5,1,1,2,7,6,1,1,1,1,.578473445726539
1199007,7,1,5,1,3,2,7,6,1,1,1,3,.578473445726539
1199009,7,1,2,1,2,1,7,6,1,1,1,2,.946213541118888
1199011,7,1,2,2,2,2,7,6,1,2,2,2,.519608002102753
1199012,7,1,2,1,2,2,7,6,1,1,1,2,.946213541118888
1199014,7,1,2,2,2,2,7,6,1,2,2,2,.519608002102753
1199015,7,1,5,1,1,2,7,6,1,1,1,1,.578473445726539
1199017,7,1,5,1,3,2,7,6,1,1,1,3,.578473445726539
1200001,7,1,1,3,5,2,7,6,1,3,3,5,.442007579774347
1200004,7,1,1,3,7,2,7,6,1,3,3,7,.442007579774347
1200007,7,1,1,2,6,2,7,6,1,2,2,6,.245622793367639
1200009,7,1,1,2,3,2,7,6,1,2,2,3,.245622793367639
1200010,7,1,1,1,2,2,7,6,1,1,1,2,.447282590243762
1200012,7,1,1,1,3,2,7,6,1,1,1,3,.447282590243762
1200014,7,1,1,1,3,2,7,6,1,1,1,3,.447282590243762
1200015,7,1,1,2,5,2,7,6,1,2,2,5,.245622793367639
1200017,7,1,1,2,4,2,7,6,1,2,2,4,.245622793367639
1200019,7,1,1,3,6,2,7,6,1,3,3,6,.442007579774347
1201001,7,1,1,3,4,2,7,6,1,3,3,4,.575311453039627
1201004,7,1,1,3,4,2,7,6,1,3,3,4,.575311453039627
1201007,7,1,1,3,5,2,7,6,1,4,3,5,.722437457506032
1201008,7,1,1,3,4,2,7,6,1,4,3,4,.722437457506032
1201011,7,1,1,3,4,2,7,6,1,3,3,4,.575311453039627
1201013,7,1,1,1,3,2,7,6,1,1,1,3,.582177339682359
1201014,7,1,1,2,2,2,7,6,1,2,2,2,.31969950882772
1201016,7,1,1,1,2,2,7,6,1,1,1,2,.582177339682359
1201017,7,1,1,2,5,2,7,6,1,2,2,5,.31969950882772
1201018,7,1,1,3,5,2,7,6,1,4,3,5,.722437457506032
1202001,7,1,1,2,3,2,7,6,1,2,2,3,.331395832321418
1202003,7,1,1,3,4,2,7,6,1,3,3,4,.596359433028882
1202006,7,1,1,2,5,2,7,6,1,2,2,5,.331395832321418
1202008,7,1,1,4,6,2,7,6,1,4,4,6,.748868096195277
1202010,7,1,1,4,5,2,7,6,1,3,4,5,.596359433028882
1202013,7,1,1,2,4,2,7,6,1,2,2,4,.331395832321418
1202015,7,1,1,3,4,2,7,6,1,3,3,4,.596359433028882
1202018,7,1,1,2,5,2,7,6,1,2,2,5,.331395832321418
1202019,7,1,1,3,4,2,7,6,1,3,3,4,.596359433028882
1202020,7,1,1,3,5,2,7,6,1,4,3,5,.748868096195277
1203001,7,1,1,3,6,2,7,6,1,3,3,6,.757727279613168
1203004,7,1,1,3,7,2,7,6,1,4,3,7,.951502992812822
1203006,7,1,1,3,5,2,7,6,1,4,3,5,.951502992812822
1203011,7,1,1,2,5,2,7,6,1,2,2,5,.421067645773095
1203012,7,1,1,3,6,2,7,6,1,3,3,6,.757727279613168
1203013,7,1,1,3,5,2,7,6,1,4,3,5,.951502992812822
1203014,7,1,1,3,5,2,7,6,1,3,3,5,.757727279613168
1203015,7,1,1,3,7,2,7,6,1,4,3,7,.951502992812822
1203016,7,1,1,3,5,2,7,6,1,4,3,5,.951502992812822
1203017,7,1,1,2,4,2,7,6,1,2,2,4,.421067645773095
1204001,7,1,1,3,4,2,7,6,1,4,3,4,.625525115645467
1204002,7,1,1,3,4,2,7,6,1,3,3,4,.49813552641236
1204006,7,1,1,2,5,2,7,6,1,2,2,5,.276812989350831
1204007,7,1,1,3,5,2,7,6,1,3,3,5,.49813552641236
1204010,7,1,1,2,5,1,7,6,1,2,2,5,.276812989350831
1204012,7,1,1,3,4,2,7,6,1,3,3,4,.49813552641236
1204014,7,1,1,3,4,2,7,6,1,4,3,4,.625525115645467
1204015,7,1,1,3,6,2,7,6,1,4,3,6,.625525115645467
1204016,7,1,1,3,7,2,7,6,1,3,3,7,.49813552641236
1204017,7,1,1,2,4,2,7,6,1,2,2,4,.276812989350831
1205002,7,1,1,3,4,2,7,6,1,4,3,4,.682791499472164
1205005,7,1,1,3,3,2,7,6,1,3,3,3,.543739483055744
1205008,7,1,1,3,4,2,7,6,1,4,3,4,.682791499472164
1205009,7,1,1,3,4,2,7,6,1,4,3,4,.682791499472164
1205010,7,1,1,2,4,2,7,6,1,2,2,4,.302155023587174
1205011,7,1,1,1,3,2,7,6,1,1,1,3,.550228583236376
1205016,7,1,1,3,6,2,7,6,1,4,3,6,.682791499472164
1205017,7,1,1,3,5,2,7,6,1,3,3,5,.543739483055744
1205020,7,1,1,3,5,2,7,6,1,4,3,5,.682791499472164
1205021,7,1,1,3,5,2,7,6,1,4,3,5,.682791499472164
1206001,7,1,1,2,5,2,7,6,1,2,2,5,.337243994068266
1206004,7,1,1,2,5,2,7,6,1,2,2,5,.337243994068266
1206007,7,1,1,1,2,2,7,6,1,1,1,2,.614126096128342
1206008,7,1,1,3,6,2,7,6,1,3,3,6,.606883423023509
1206009,7,1,1,2,7,2,7,6,1,2,2,7,.337243994068266
1206011,7,1,1,2,3,2,7,6,1,2,2,3,.337243994068266
1206012,7,1,1,2,3,2,7,6,1,2,2,3,.337243994068266
1206013,7,1,1,1,2,2,7,6,1,1,1,2,.614126096128342
1206015,7,1,1,2,6,2,7,6,1,2,2,6,.337243994068266
1206017,7,1,1,3,5,2,7,6,1,3,3,5,.606883423023509
1207002,7,1,1,2,5,2,7,6,1,2,2,5,.430814582017843
1207003,7,1,1,1,4,2,7,6,1,1,1,4,.784519463840251
1207007,7,1,1,1,1,2,7,6,1,1,1,1,.784519463840251
1207010,7,1,1,3,4,2,7,6,1,4,3,4,.97352852505386
1207011,7,1,1,2,3,2,7,6,1,2,2,3,.430814582017843
1207013,7,1,1,1,3,2,7,6,1,1,1,3,.784519463840251
1207017,7,1,1,1,1,2,7,6,1,1,1,1,.784519463840251
1207018,7,1,1,1,1,2,7,6,1,1,1,1,.784519463840251
1207019,7,1,1,3,3,2,7,6,1,4,3,3,.97352852505386
1207021,7,1,1,1,1,2,7,6,1,1,1,1,.784519463840251
1208001,7,1,1,2,6,2,7,6,1,2,2,6,.249521567865538
1208004,7,1,1,2,2,2,7,6,1,2,2,2,.249521567865538
1208008,7,1,1,2,6,2,7,6,1,3,2,6,.449023573104098
1208011,7,1,1,2,3,2,7,6,1,2,2,3,.249521567865538
1208012,7,1,1,3,4,2,7,6,1,2,3,4,.249521567865538
1208013,7,1,1,1,3,2,7,6,1,1,1,3,.454382313898427
1208014,7,1,1,1,2,2,7,6,1,1,1,2,.454382313898427
1208015,7,1,1,3,3,2,7,6,1,2,3,3,.249521567865538
1208016,7,1,1,2,5,2,7,6,1,2,2,5,.249521567865538
1208018,7,1,1,2,3,2,7,6,1,2,2,3,.249521567865538
1209003,7,1,1,3,4,2,7,6,1,4,3,4,.784108947780937
1209005,7,1,1,3,6,2,7,6,1,4,3,6,.784108947780937
1209007,7,1,1,3,5,2,7,6,1,4,3,5,.784108947780937
1209010,7,1,1,1,3,2,7,6,1,1,1,3,.631875405264998
1209013,7,1,1,2,5,2,7,6,1,2,2,5,.346990930313014
1209015,7,1,1,3,5,2,7,6,1,3,3,5,.624423406347888
1209016,7,1,1,3,4,2,7,6,1,3,3,4,.624423406347888
1209017,7,1,1,3,4,2,7,6,1,3,3,4,.624423406347888
1209019,7,1,1,3,4,2,7,6,1,3,3,4,.624423406347888
1209021,7,1,1,3,4,2,7,6,1,4,3,4,.784108947780937
1210002,7,1,1,2,5,2,7,6,1,2,2,5,.446409680009438
1210005,7,1,1,3,6,2,7,6,1,4,3,6,1.00876937663952
1210007,7,1,1,3,4,2,7,6,1,2,3,4,.446409680009438
1210011,7,1,1,3,4,1,7,6,1,3,3,4,.803331236256553
1210012,7,1,1,2,5,2,7,6,1,2,2,5,.446409680009438
1210013,7,1,1,3,5,2,7,6,1,3,3,5,.803331236256553
1210014,7,1,1,3,6,2,7,6,1,3,3,6,.803331236256553
1210015,7,1,1,3,5,2,7,6,1,3,3,5,.803331236256553
1210016,7,1,1,1,2,2,7,6,1,1,1,2,.812918358458902
1210018,7,1,1,3,4,2,7,6,1,2,3,4,.446409680009438
1211002,7,1,1,2,3,2,7,6,1,2,2,3,.458106003503135
1211005,7,1,1,3,4,2,7,6,1,4,3,4,1.03520001532877
1211008,7,1,1,2,4,2,7,6,1,2,2,4,.458106003503135
1211011,7,1,1,2,2,2,7,6,1,2,2,2,.458106003503135
1211013,7,1,1,3,5,2,7,6,1,4,3,5,1.03520001532877
1211016,7,1,1,3,6,2,7,6,1,4,3,6,1.03520001532877
1211018,7,1,1,3,6,2,7,6,1,3,3,6,.824379216245807
1211019,7,1,1,2,4,2,7,6,1,2,2,4,.458106003503135
1211020,7,1,1,3,6,2,7,6,1,3,3,6,.824379216245807
1211022,7,1,1,3,5,2,7,6,1,3,3,5,.824379216245807
1212001,7,1,1,2,2,2,7,6,1,2,2,2,.313851347080872
1212003,7,1,1,3,4,2,7,6,1,2,3,4,.313851347080872
1212006,7,1,1,2,3,2,7,6,1,2,2,3,.313851347080872
1212008,7,1,1,3,5,2,7,6,1,3,3,5,.564787463045
1212010,7,1,1,3,5,2,7,6,1,4,3,5,.70922213816141
1212011,7,1,1,3,6,2,7,6,1,4,3,6,.70922213816141
1212013,7,1,1,1,2,2,7,6,1,1,1,2,.571527754200364
1212017,7,1,1,1,1,2,7,6,1,1,1,1,.571527754200364
1212021,7,1,1,2,3,2,7,6,1,2,2,3,.313851347080872
1212023,7,1,1,2,3,2,7,6,1,2,2,3,.313851347080872
1213002,7,1,1,3,5,2,7,6,1,3,3,5,.494627529747484
1213003,7,1,1,3,4,2,7,6,1,3,3,4,.494627529747484
1213007,7,1,1,3,4,2,7,6,1,3,3,4,.494627529747484
1213009,7,1,1,1,3,2,7,6,1,1,1,3,.500530517653734
1213011,7,1,1,1,2,2,7,6,1,1,1,2,.500530517653734
1213013,7,1,1,1,2,2,7,6,1,1,1,2,.500530517653734
1213014,7,1,1,1,3,2,7,6,1,1,1,3,.500530517653734
1213017,7,1,1,1,2,2,7,6,1,1,1,2,.500530517653734
1213019,7,1,1,3,5,2,7,6,1,4,3,5,.62112000919726
1213020,7,1,1,2,5,2,7,6,1,2,2,5,.274863602101881
1214001,7,1,1,1,1,2,7,6,1,1,1,1,.919414213278845
1214003,7,1,1,3,4,2,7,6,1,4,3,4,1.14092257008575
1214005,7,1,1,3,6,2,7,6,1,4,3,6,1.14092257008575
1214006,7,1,1,1,2,2,7,6,1,1,1,2,.919414213278845
1214011,7,1,1,3,6,2,7,6,1,4,3,6,1.14092257008575
1214012,7,1,1,1,2,2,7,6,1,1,1,2,.919414213278845
1214014,7,1,1,3,5,2,7,6,1,3,3,5,.908571136202826
1214016,7,1,1,1,1,2,7,6,1,1,1,1,.919414213278845
1214017,7,1,1,1,1,2,7,6,1,1,1,1,.919414213278845
1214018,7,1,1,3,5,2,7,6,1,4,3,5,1.14092257008575
1215001,7,1,1,1,4,2,7,6,1,1,1,4,.717072089120953
1215002,7,1,1,2,4,2,7,6,1,2,2,4,.393776224287802
1215005,7,1,1,1,3,2,7,6,1,1,1,3,.717072089120953
1215008,7,1,1,2,2,2,7,6,1,2,2,2,.393776224287802
1215011,7,1,1,3,3,2,7,6,1,4,3,3,.889831502537918
1215015,7,1,1,2,2,2,7,6,1,2,2,2,.393776224287802
1215016,7,1,1,3,5,2,7,6,1,4,3,5,.889831502537918
1215018,7,1,1,2,2,2,7,6,1,2,2,2,.393776224287802
1215020,7,1,1,3,4,2,7,6,1,4,3,4,.889831502537918
1215021,7,1,1,2,4,2,7,6,1,2,2,4,.393776224287802
1216001,7,1,1,1,1,2,7,6,1,1,1,1,.63542526709233
1216004,7,1,1,1,2,2,7,6,1,1,1,2,.63542526709233
1216005,7,1,1,3,5,2,7,6,1,4,3,5,.788514054229144
1216008,7,1,1,3,5,2,7,6,1,3,3,5,.627931403012763
1216009,7,1,1,1,1,2,7,6,1,1,1,1,.63542526709233
1216012,7,1,1,2,2,2,7,6,1,2,2,2,.348940317561963
1216014,7,1,1,2,4,2,7,6,1,2,2,4,.348940317561963
1216017,7,1,1,2,4,2,7,6,1,2,2,4,.348940317561963
1216019,7,1,1,1,3,2,7,6,1,1,1,3,.63542526709233
1216020,7,1,1,3,5,2,7,6,1,4,3,5,.788514054229144
1217001,7,1,2,3,4,2,7,6,1,2,3,4,.419696956881773
1217004,7,1,2,2,4,2,7,6,1,2,2,4,.419696956881773
1217006,7,1,2,1,3,2,7,6,1,1,1,3,.764274110792836
1217009,7,1,2,3,4,1,7,6,1,3,3,4,.755260672702749
1217011,7,1,2,2,4,2,7,6,1,2,2,4,.419696956881773
1217013,7,1,2,3,6,2,7,6,1,4,3,6,.948405593629103
1217015,7,1,2,1,3,2,7,6,1,1,1,3,.764274110792836
1217016,7,1,2,3,3,2,7,6,1,3,3,3,.755260672702749
1217017,7,1,2,3,4,2,7,6,1,3,3,4,.755260672702749
1217018,7,1,2,1,2,2,7,6,1,1,1,2,.764274110792836
1218001,7,1,2,1,2,2,7,6,1,1,1,2,1.11701600808183
1218005,7,1,2,3,11,1,7,6,1,3,3,7,1.10384252164248
1218010,7,1,2,3,4,2,7,6,1,3,3,4,1.10384252164248
1218011,7,1,2,2,7,2,7,6,1,4,2,7,1.38613125222715
1218013,7,1,3,3,11,2,7,6,1,4,3,7,.84741983374801
1218015,7,1,2,3,11,2,7,6,1,3,3,7,1.10384252164248
1218018,7,1,2,2,4,2,7,6,1,2,2,4,.61340324467336
1218022,7,1,2,3,9,2,7,6,1,4,3,7,1.38613125222715
1218024,7,1,2,2,3,2,7,6,1,2,2,3,.61340324467336
1218026,7,1,5,3,11,2,7,6,1,4,3,7,.84741983374801
1219001,7,1,3,3,4,2,7,6,1,4,3,4,1.1336098653208
1219004,7,1,3,1,3,2,7,6,1,1,1,3,.913521258862232
1219007,7,1,3,1,4,2,7,6,1,1,1,4,.913521258862232
1219010,7,1,3,3,4,2,7,6,1,4,3,4,1.1336098653208
1219011,7,1,5,2,4,2,7,6,1,2,2,4,.501655213721103
1219014,7,1,3,3,3,2,7,6,1,3,3,3,.902747680123329
1219015,7,1,3,3,3,2,7,6,1,2,3,3,.501655213721103
1219016,7,1,3,1,2,2,7,6,1,1,1,2,.913521258862232
1219018,7,1,3,3,5,2,7,6,1,4,3,5,1.1336098653208
1219019,7,1,3,3,4,2,7,6,1,2,3,4,.501655213721103
1220002,7,1,1,3,8,1,7,6,1,4,3,7,.466151609328735
